year;month;day;hour;NO2;NO;NOx;O3;
2005;2;16;6;25.0000;1.00000;26.5333;60.0000;
2005;2;16;7;40.0000;1.00000;41.5333;46.0000;
2005;2;16;8;78.0000;40.0000;139.333;16.0000;
2005;2;16;9;82.0000;37.0000;138.733;6.00000;
2005;2;16;10;54.0000;9.00000;67.8000;30.0000;
2005;2;16;11;40.0000;4.00000;46.1333;42.0000;
2005;2;16;12;44.0000;5.00000;51.6667;38.0000;
2005;2;16;13;50.0000;7.00000;60.7333;38.0000;
2005;2;16;14;50.0000;6.00000;59.2000;40.0000;
2005;2;16;15;54.0000;6.00000;63.2000;40.0000;
2005;2;16;16;55.0000;5.00000;62.6667;38.0000;
2005;2;16;17;69.0000;5.00000;76.6667;30.0000;
2005;2;16;18;92.0000;12.0000;110.400;10.0000;
2005;2;16;19;105.000;57.0000;192.400;6.00000;
2005;2;16;20;80.0000;12.0000;98.4000;14.0000;
2005;2;16;21;61.0000;6.00000;70.2000;22.0000;
2005;2;16;22;55.0000;4.00000;61.1333;24.0000;
2005;2;16;23;42.0000;2.00000;45.0667;36.0000;
2005;2;16;24;36.0000;1.00000;37.5333;42.0000;
2005;2;17;1;-999;-999;-999;52.0000;
2005;2;17;2;19.0000;1.00000;20.5333;56.0000;
2005;2;17;3;19.0000;1.00000;20.5333;58.0000;
2005;2;17;4;17.0000;1.00000;18.5333;60.0000;
2005;2;17;5;17.0000;1.00000;18.5333;58.0000;
2005;2;17;6;19.0000;1.00000;20.5333;58.0000;
2005;2;17;7;23.0000;1.00000;24.5333;56.0000;
2005;2;17;8;31.0000;2.00000;34.0667;50.0000;
2005;2;17;9;34.0000;5.00000;41.6667;46.0000;
2005;2;17;10;33.0000;4.00000;39.1333;46.0000;
2005;2;17;11;38.0000;11.0000;54.8667;-999;
2005;2;17;12;-999;-999;-999;32.0000;
2005;2;17;13;46.0000;12.0000;64.4000;30.0000;
2005;2;17;14;31.0000;7.00000;41.7333;54.0000;
2005;2;17;15;36.0000;7.00000;46.7333;54.0000;
2005;2;17;16;46.0000;7.00000;56.7333;42.0000;
2005;2;17;17;50.0000;5.00000;57.6667;42.0000;
2005;2;17;18;75.0000;9.00000;88.8000;22.0000;
2005;2;17;19;111.000;39.0000;170.800;6.00000;
2005;2;17;20;126.000;106.000;288.533;8.00000;
2005;2;17;21;119.000;117.000;298.400;10.0000;
2005;2;17;22;121.000;96.0000;268.200;10.0000;
2005;2;17;23;105.000;59.0000;195.467;8.00000;
2005;2;17;24;84.0000;19.0000;113.133;6.00000;
2005;2;18;1;63.0000;4.00000;69.1333;14.0000;
2005;2;18;2;46.0000;1.00000;47.5333;26.0000;
2005;2;18;3;38.0000;1.00000;39.5333;30.0000;
2005;2;18;4;36.0000;1.00000;37.5333;32.0000;
2005;2;18;5;36.0000;1.00000;37.5333;34.0000;
2005;2;18;6;38.0000;1.00000;39.5333;30.0000;
2005;2;18;7;44.0000;2.00000;47.0667;26.0000;
2005;2;18;8;54.0000;9.00000;67.8000;18.0000;
2005;2;18;9;52.0000;10.0000;67.3333;22.0000;
2005;2;18;10;44.0000;9.00000;57.8000;30.0000;
2005;2;18;11;46.0000;9.00000;59.8000;36.0000;
2005;2;18;12;48.0000;9.00000;61.8000;36.0000;
2005;2;18;13;59.0000;11.0000;75.8667;40.0000;
2005;2;18;14;52.0000;7.00000;62.7333;50.0000;
2005;2;18;15;52.0000;6.00000;61.2000;54.0000;
2005;2;18;16;44.0000;4.00000;50.1333;60.0000;
2005;2;18;17;63.0000;5.00000;70.6667;52.0000;
2005;2;18;18;128.000;20.0000;158.667;18.0000;
2005;2;18;19;180.000;77.0000;298.067;8.00000;
2005;2;18;20;163.000;100.000;316.333;8.00000;
2005;2;18;21;128.000;24.0000;164.800;8.00000;
2005;2;18;22;98.0000;10.0000;113.333;16.0000;
2005;2;18;23;92.0000;9.00000;105.800;12.0000;
2005;2;18;24;82.0000;6.00000;91.2000;18.0000;
2005;2;19;1;-999;-999;-999;30.0000;
2005;2;19;2;48.0000;1.00000;49.5333;36.0000;
2005;2;19;3;40.0000;1.00000;41.5333;42.0000;
2005;2;19;4;38.0000;1.00000;39.5333;42.0000;
2005;2;19;5;61.0000;4.00000;67.1333;24.0000;
2005;2;19;6;63.0000;4.00000;69.1333;22.0000;
2005;2;19;7;48.0000;2.00000;51.0667;34.0000;
2005;2;19;8;46.0000;4.00000;52.1333;34.0000;
2005;2;19;9;63.0000;14.0000;84.4667;20.0000;
2005;2;19;10;59.0000;16.0000;83.5333;22.0000;
2005;2;19;11;67.0000;17.0000;93.0667;26.0000;
2005;2;19;12;52.0000;7.00000;62.7333;40.0000;
2005;2;19;13;57.0000;6.00000;66.2000;44.0000;
2005;2;19;14;55.0000;6.00000;64.2000;50.0000;
2005;2;19;15;57.0000;5.00000;64.6667;56.0000;
2005;2;19;16;61.0000;4.00000;67.1333;52.0000;
2005;2;19;17;73.0000;4.00000;79.1333;48.0000;
2005;2;19;18;128.000;14.0000;149.467;20.0000;
2005;2;19;19;157.000;44.0000;224.467;8.00000;
2005;2;19;20;155.000;72.0000;265.400;8.00000;
2005;2;19;21;138.000;76.0000;254.533;8.00000;
2005;2;19;22;84.0000;9.00000;97.8000;24.0000;
2005;2;19;23;67.0000;4.00000;73.1333;32.0000;
2005;2;19;24;57.0000;2.00000;60.0667;38.0000;
2005;2;20;1;52.0000;2.00000;55.0667;42.0000;
2005;2;20;2;48.0000;1.00000;49.5333;44.0000;
2005;2;20;3;48.0000;1.00000;49.5333;-999;
2005;2;20;4;40.0000;1.00000;41.5333;50.0000;
2005;2;20;5;36.0000;1.00000;37.5333;52.0000;
2005;2;20;6;34.0000;1.00000;35.5333;50.0000;
2005;2;20;7;36.0000;1.00000;37.5333;48.0000;
2005;2;20;8;36.0000;1.00000;37.5333;48.0000;
2005;2;20;9;38.0000;2.00000;41.0667;48.0000;
2005;2;20;10;48.0000;4.00000;54.1333;44.0000;
2005;2;20;11;55.0000;5.00000;62.6667;44.0000;
2005;2;20;12;50.0000;5.00000;57.6667;54.0000;
2005;2;20;13;44.0000;2.00000;47.0667;68.0000;
2005;2;20;14;40.0000;2.00000;43.0667;74.0000;
2005;2;20;15;42.0000;2.00000;45.0667;70.0000;
2005;2;20;16;44.0000;2.00000;47.0667;70.0000;
2005;2;20;17;46.0000;2.00000;49.0667;68.0000;
2005;2;20;18;42.0000;2.00000;45.0667;68.0000;
2005;2;20;19;46.0000;2.00000;49.0667;66.0000;
2005;2;20;20;46.0000;2.00000;49.0667;54.0000;
2005;2;20;21;57.0000;4.00000;63.1333;36.0000;
2005;2;20;22;42.0000;2.00000;45.0667;48.0000;
2005;2;20;23;38.0000;2.00000;41.0667;48.0000;
2005;2;20;24;46.0000;2.00000;49.0667;38.0000;
2005;2;21;1;-999;-999;-999;48.0000;
2005;2;21;2;36.0000;1.00000;37.5333;48.0000;
2005;2;21;3;36.0000;1.00000;37.5333;50.0000;
2005;2;21;4;34.0000;2.00000;37.0667;44.0000;
2005;2;21;5;34.0000;2.00000;37.0667;40.0000;
2005;2;21;6;40.0000;2.00000;43.0667;34.0000;
2005;2;21;7;36.0000;2.00000;39.0667;38.0000;
2005;2;21;8;50.0000;6.00000;59.2000;26.0000;
2005;2;21;9;61.0000;10.0000;76.3333;30.0000;
2005;2;21;10;46.0000;4.00000;52.1333;44.0000;
2005;2;21;11;52.0000;7.00000;62.7333;32.0000;
2005;2;21;12;52.0000;7.00000;62.7333;32.0000;
2005;2;21;13;57.0000;11.0000;73.8667;28.0000;
2005;2;21;14;57.0000;10.0000;72.3333;28.0000;
2005;2;21;15;52.0000;7.00000;62.7333;34.0000;
2005;2;21;16;55.0000;6.00000;64.2000;28.0000;
2005;2;21;17;63.0000;9.00000;76.8000;22.0000;
2005;2;21;18;55.0000;5.00000;62.6667;32.0000;
2005;2;21;19;57.0000;6.00000;66.2000;34.0000;
2005;2;21;20;54.0000;4.00000;60.1333;38.0000;
2005;2;21;21;48.0000;4.00000;54.1333;40.0000;
2005;2;21;22;54.0000;4.00000;60.1333;30.0000;
2005;2;21;23;63.0000;6.00000;72.2000;20.0000;
2005;2;21;24;65.0000;6.00000;74.2000;14.0000;
2005;2;22;1;50.0000;5.00000;57.6667;14.0000;
2005;2;22;2;40.0000;2.00000;43.0667;26.0000;
2005;2;22;3;52.0000;5.00000;59.6667;16.0000;
2005;2;22;4;48.0000;5.00000;55.6667;14.0000;
2005;2;22;5;42.0000;4.00000;48.1333;22.0000;
2005;2;22;6;48.0000;4.00000;54.1333;28.0000;
2005;2;22;7;44.0000;4.00000;50.1333;28.0000;
2005;2;22;8;63.0000;12.0000;81.4000;18.0000;
2005;2;22;9;84.0000;39.0000;143.800;8.00000;
2005;2;22;10;78.0000;24.0000;114.800;8.00000;
2005;2;22;11;75.0000;20.0000;105.667;12.0000;
2005;2;22;12;50.0000;10.0000;65.3333;26.0000;
2005;2;22;13;50.0000;7.00000;60.7333;38.0000;
2005;2;22;14;61.0000;7.00000;71.7333;36.0000;
2005;2;22;15;65.0000;9.00000;78.8000;34.0000;
2005;2;22;16;65.0000;7.00000;75.7333;36.0000;
2005;2;22;17;69.0000;9.00000;82.8000;38.0000;
2005;2;22;18;92.0000;16.0000;116.533;16.0000;
2005;2;22;19;111.000;30.0000;157.000;6.00000;
2005;2;22;20;117.000;69.0000;222.800;4.00000;
2005;2;22;21;105.000;51.0000;183.200;4.00000;
2005;2;22;22;84.0000;16.0000;108.533;8.00000;
2005;2;22;23;65.0000;9.00000;78.8000;26.0000;
2005;2;22;24;46.0000;4.00000;52.1333;42.0000;
2005;2;23;1;-999;-999;-999;40.0000;
2005;2;23;2;46.0000;5.00000;53.6667;28.0000;
2005;2;23;3;48.0000;6.00000;57.2000;-999;
2005;2;23;4;29.0000;2.00000;32.0667;52.0000;
2005;2;23;5;31.0000;2.00000;34.0667;50.0000;
2005;2;23;6;40.0000;2.00000;43.0667;40.0000;
2005;2;23;7;54.0000;5.00000;61.6667;24.0000;
2005;2;23;8;71.0000;17.0000;97.0667;12.0000;
2005;2;23;9;92.0000;60.0000;184.000;8.00000;
2005;2;23;10;69.0000;26.0000;108.867;22.0000;
2005;2;23;11;55.0000;14.0000;76.4667;30.0000;
2005;2;23;12;46.0000;10.0000;61.3333;40.0000;
2005;2;23;13;48.0000;7.00000;58.7333;48.0000;
2005;2;23;14;50.0000;7.00000;60.7333;50.0000;
2005;2;23;15;59.0000;9.00000;72.8000;42.0000;
2005;2;23;16;69.0000;10.0000;84.3333;36.0000;
2005;2;23;17;65.0000;10.0000;80.3333;36.0000;
2005;2;23;18;77.0000;11.0000;93.8667;30.0000;
2005;2;23;19;105.000;22.0000;138.733;10.0000;
2005;2;23;20;105.000;26.0000;144.867;8.00000;
2005;2;23;21;92.0000;24.0000;128.800;10.0000;
2005;2;23;22;57.0000;9.00000;70.8000;36.0000;
2005;2;23;23;38.0000;4.00000;44.1333;48.0000;
2005;2;23;24;46.0000;5.00000;53.6667;36.0000;
2005;2;24;1;44.0000;4.00000;50.1333;36.0000;
2005;2;24;2;31.0000;2.00000;34.0667;48.0000;
2005;2;24;3;27.0000;1.00000;28.5333;50.0000;
2005;2;24;4;25.0000;1.00000;26.5333;52.0000;
2005;2;24;5;25.0000;1.00000;26.5333;50.0000;
2005;2;24;6;29.0000;2.00000;32.0667;46.0000;
2005;2;24;7;52.0000;5.00000;59.6667;26.0000;
2005;2;24;8;61.0000;14.0000;82.4667;20.0000;
2005;2;24;9;42.0000;9.00000;55.8000;36.0000;
2005;2;24;10;36.0000;7.00000;46.7333;40.0000;
2005;2;24;11;59.0000;16.0000;83.5333;32.0000;
2005;2;24;12;52.0000;10.0000;67.3333;42.0000;
2005;2;24;13;50.0000;7.00000;60.7333;54.0000;
2005;2;24;14;54.0000;9.00000;67.8000;48.0000;
2005;2;24;15;61.0000;10.0000;76.3333;50.0000;
2005;2;24;16;75.0000;12.0000;93.4000;42.0000;
2005;2;24;17;90.0000;16.0000;114.533;38.0000;
2005;2;24;18;111.000;22.0000;144.733;22.0000;
2005;2;24;19;136.000;47.0000;208.067;8.00000;
2005;2;24;20;130.000;76.0000;246.533;6.00000;
2005;2;24;21;115.000;47.0000;187.067;6.00000;
2005;2;24;22;88.0000;20.0000;118.667;14.0000;
2005;2;24;23;69.0000;10.0000;84.3333;22.0000;
2005;2;24;24;55.0000;6.00000;64.2000;30.0000;
2005;2;25;1;-999;-999;-999;38.0000;
2005;2;25;2;38.0000;4.00000;44.1333;44.0000;
2005;2;25;3;34.0000;2.00000;37.0667;50.0000;
2005;2;25;4;31.0000;2.00000;34.0667;54.0000;
2005;2;25;5;31.0000;2.00000;34.0667;54.0000;
2005;2;25;6;33.0000;2.00000;36.0667;50.0000;
2005;2;25;7;38.0000;4.00000;44.1333;44.0000;
2005;2;25;8;50.0000;6.00000;59.2000;34.0000;
2005;2;25;9;54.0000;10.0000;69.3333;34.0000;
2005;2;25;10;48.0000;9.00000;61.8000;42.0000;
2005;2;25;11;50.0000;7.00000;60.7333;44.0000;
2005;2;25;12;55.0000;7.00000;65.7333;42.0000;
2005;2;25;13;48.0000;7.00000;58.7333;56.0000;
2005;2;25;14;48.0000;6.00000;57.2000;64.0000;
2005;2;25;15;48.0000;4.00000;54.1333;70.0000;
2005;2;25;16;52.0000;4.00000;58.1333;70.0000;
2005;2;25;17;65.0000;6.00000;74.2000;58.0000;
2005;2;25;18;90.0000;12.0000;108.400;36.0000;
2005;2;25;19;132.000;49.0000;207.133;8.00000;
2005;2;25;20;126.000;70.0000;233.333;6.00000;
2005;2;25;21;105.000;32.0000;154.067;10.0000;
2005;2;25;22;73.0000;10.0000;88.3333;28.0000;
2005;2;25;23;57.0000;6.00000;66.2000;36.0000;
2005;2;25;24;61.0000;6.00000;70.2000;26.0000;
2005;2;26;1;57.0000;6.00000;66.2000;26.0000;
2005;2;26;2;50.0000;5.00000;57.6667;32.0000;
2005;2;26;3;40.0000;4.00000;46.1333;-999;
2005;2;26;4;38.0000;4.00000;44.1333;40.0000;
2005;2;26;5;38.0000;4.00000;44.1333;38.0000;
2005;2;26;6;57.0000;7.00000;67.7333;18.0000;
2005;2;26;7;65.0000;11.0000;81.8667;12.0000;
2005;2;26;8;71.0000;20.0000;101.667;10.0000;
2005;2;26;9;55.0000;11.0000;71.8667;24.0000;
2005;2;26;10;44.0000;6.00000;53.2000;36.0000;
2005;2;26;11;48.0000;7.00000;58.7333;38.0000;
2005;2;26;12;48.0000;6.00000;57.2000;46.0000;
2005;2;26;13;52.0000;6.00000;61.2000;46.0000;
2005;2;26;14;46.0000;4.00000;52.1333;58.0000;
2005;2;26;15;48.0000;4.00000;54.1333;60.0000;
2005;2;26;16;50.0000;5.00000;57.6667;60.0000;
2005;2;26;17;59.0000;9.00000;72.8000;54.0000;
2005;2;26;18;75.0000;14.0000;96.4667;34.0000;
2005;2;26;19;111.000;34.0000;163.133;10.0000;
2005;2;26;20;117.000;80.0000;239.667;8.00000;
2005;2;26;21;107.000;47.0000;179.067;8.00000;
2005;2;26;22;86.0000;21.0000;118.200;12.0000;
2005;2;26;23;80.0000;16.0000;104.533;16.0000;
2005;2;26;24;78.0000;17.0000;104.067;14.0000;
2005;2;27;1;-999;-999;-999;14.0000;
2005;2;27;2;61.0000;11.0000;77.8667;20.0000;
2005;2;27;3;44.0000;5.00000;51.6667;38.0000;
2005;2;27;4;46.0000;4.00000;52.1333;38.0000;
2005;2;27;5;36.0000;2.00000;39.0667;46.0000;
2005;2;27;6;31.0000;2.00000;34.0667;48.0000;
2005;2;27;7;33.0000;2.00000;36.0667;48.0000;
2005;2;27;8;36.0000;4.00000;42.1333;40.0000;
2005;2;27;9;38.0000;4.00000;44.1333;38.0000;
2005;2;27;10;42.0000;5.00000;49.6667;42.0000;
2005;2;27;11;40.0000;5.00000;47.6667;46.0000;
2005;2;27;12;29.0000;2.00000;32.0667;68.0000;
2005;2;27;13;27.0000;2.00000;30.0667;72.0000;
2005;2;27;14;25.0000;2.00000;28.0667;76.0000;
2005;2;27;15;23.0000;1.00000;24.5333;82.0000;
2005;2;27;16;25.0000;2.00000;28.0667;78.0000;
2005;2;27;17;31.0000;2.00000;34.0667;74.0000;
2005;2;27;18;57.0000;5.00000;64.6667;46.0000;
2005;2;27;19;59.0000;5.00000;66.6667;48.0000;
2005;2;27;20;44.0000;4.00000;50.1333;60.0000;
2005;2;27;21;40.0000;2.00000;43.0667;62.0000;
2005;2;27;22;29.0000;1.00000;30.5333;72.0000;
2005;2;27;23;25.0000;1.00000;26.5333;74.0000;
2005;2;27;24;29.0000;2.00000;32.0667;66.0000;
2005;2;28;1;27.0000;1.00000;28.5333;62.0000;
2005;2;28;2;21.0000;1.00000;22.5333;-999;
2005;2;28;3;23.0000;1.00000;24.5333;62.0000;
2005;2;28;4;23.0000;1.00000;24.5333;60.0000;
2005;2;28;5;23.0000;1.00000;24.5333;60.0000;
2005;2;28;6;42.0000;4.00000;48.1333;44.0000;
2005;2;28;7;42.0000;2.00000;45.0667;40.0000;
2005;2;28;8;50.0000;6.00000;59.2000;34.0000;
2005;2;28;9;65.0000;17.0000;91.0667;22.0000;
2005;2;28;10;54.0000;12.0000;72.4000;34.0000;
2005;2;28;11;34.0000;6.00000;43.2000;52.0000;
2005;2;28;12;33.0000;4.00000;39.1333;52.0000;
2005;2;28;13;34.0000;5.00000;41.6667;52.0000;
2005;2;28;14;29.0000;5.00000;36.6667;64.0000;
2005;2;28;15;25.0000;4.00000;31.1333;68.0000;
2005;2;28;16;-999;-999;-999;62.0000;
2005;2;28;17;29.0000;4.00000;35.1333;-999;
2005;2;28;18;50.0000;5.00000;57.6667;42.0000;
2005;2;28;19;78.0000;17.0000;104.067;20.0000;
2005;2;28;20;57.0000;7.00000;67.7333;30.0000;
2005;2;28;21;48.0000;5.00000;55.6667;38.0000;
2005;2;28;22;34.0000;2.00000;37.0667;46.0000;
2005;2;28;23;33.0000;2.00000;36.0667;44.0000;
2005;2;28;24;27.0000;1.00000;28.5333;48.0000;
2005;3;1;1;23.0000;1.00000;24.5333;50.0000;
2005;3;1;2;17.0000;1.00000;18.5333;55.0000;
2005;3;1;3;14.0000;1.00000;15.5333;59.0000;
2005;3;1;4;13.0000;1.00000;14.5333;59.0000;
2005;3;1;5;14.0000;1.00000;15.5333;58.0000;
2005;3;1;6;16.0000;1.00000;17.5333;57.0000;
2005;3;1;7;20.0000;2.00000;23.0667;51.0000;
2005;3;1;8;27.0000;4.00000;33.1333;45.0000;
2005;3;1;9;30.0000;7.00000;40.7333;41.0000;
2005;3;1;10;28.0000;8.00000;40.2667;44.0000;
2005;3;1;11;22.0000;4.00000;28.1333;55.0000;
2005;3;1;12;22.0000;5.00000;29.6667;61.0000;
2005;3;1;13;23.0000;6.00000;32.2000;66.0000;
2005;3;1;14;24.0000;5.00000;31.6667;72.0000;
2005;3;1;15;21.0000;4.00000;27.1333;76.0000;
2005;3;1;16;30.0000;6.00000;39.2000;72.0000;
2005;3;1;17;31.0000;4.00000;37.1333;71.0000;
2005;3;1;18;45.0000;4.00000;51.1333;55.0000;
2005;3;1;19;84.0000;13.0000;103.933;16.0000;
2005;3;1;20;98.0000;41.0000;160.867;7.00000;
2005;3;1;21;80.0000;21.0000;112.200;18.0000;
2005;3;1;22;52.0000;4.00000;58.1333;35.0000;
2005;3;1;23;40.0000;3.00000;44.6000;45.0000;
2005;3;1;24;26.0000;2.00000;29.0667;58.0000;
2005;3;2;1;-999;-999;-999;61.0000;
2005;3;2;2;17.0000;1.00000;18.5333;65.0000;
2005;3;2;3;21.0000;1.00000;22.5333;58.0000;
2005;3;2;4;21.0000;1.00000;22.5333;58.0000;
2005;3;2;5;21.0000;1.00000;22.5333;55.0000;
2005;3;2;6;24.0000;1.00000;25.5333;52.0000;
2005;3;2;7;33.0000;2.00000;36.0667;42.0000;
2005;3;2;8;42.0000;7.00000;52.7333;34.0000;
2005;3;2;9;42.0000;10.0000;57.3333;32.0000;
2005;3;2;10;40.0000;8.00000;52.2667;52.0000;
2005;3;2;11;36.0000;8.00000;48.2667;47.0000;
2005;3;2;12;37.0000;10.0000;52.3333;52.0000;
2005;3;2;13;38.0000;9.00000;51.8000;62.0000;
2005;3;2;14;33.0000;6.00000;42.2000;70.0000;
2005;3;2;15;31.0000;4.00000;37.1333;74.0000;
2005;3;2;16;38.0000;5.00000;45.6667;67.0000;
2005;3;2;17;49.0000;4.00000;55.1333;63.0000;
2005;3;2;18;59.0000;4.00000;65.1333;45.0000;
2005;3;2;19;96.0000;40.0000;157.333;11.0000;
2005;3;2;20;114.000;88.0000;248.933;8.00000;
2005;3;2;21;103.000;66.0000;204.200;9.00000;
2005;3;2;22;76.0000;13.0000;95.9333;17.0000;
2005;3;2;23;61.0000;5.00000;68.6667;24.0000;
2005;3;2;24;55.0000;4.00000;61.1333;28.0000;
2005;3;3;1;46.0000;2.00000;49.0667;33.0000;
2005;3;3;2;47.0000;3.00000;51.6000;30.0000;
2005;3;3;3;57.0000;4.00000;63.1333;-999;
2005;3;3;4;46.0000;3.00000;50.6000;27.0000;
2005;3;3;5;41.0000;2.00000;44.0667;30.0000;
2005;3;3;6;39.0000;2.00000;42.0667;30.0000;
2005;3;3;7;53.0000;5.00000;60.6667;20.0000;
2005;3;3;8;65.0000;20.0000;95.6667;14.0000;
2005;3;3;9;63.0000;23.0000;98.2667;16.0000;
2005;3;3;10;61.0000;18.0000;88.6000;25.0000;
2005;3;3;11;51.0000;8.00000;63.2667;50.0000;
2005;3;3;12;52.0000;6.00000;61.2000;54.0000;
2005;3;3;13;54.0000;7.00000;64.7333;51.0000;
2005;3;3;14;54.0000;6.00000;63.2000;49.0000;
2005;3;3;15;58.0000;7.00000;68.7333;43.0000;
2005;3;3;16;50.0000;5.00000;57.6667;46.0000;
2005;3;3;17;34.0000;3.00000;38.6000;59.0000;
2005;3;3;18;35.0000;3.00000;39.6000;-999;
2005;3;3;19;35.0000;2.00000;38.0667;61.0000;
2005;3;3;20;38.0000;3.00000;42.6000;57.0000;
2005;3;3;21;36.0000;2.00000;39.0667;56.0000;
2005;3;3;22;34.0000;2.00000;37.0667;50.0000;
2005;3;3;23;33.0000;2.00000;36.0667;49.0000;
2005;3;3;24;30.0000;2.00000;33.0667;50.0000;
2005;3;4;1;-999;-999;-999;51.0000;
2005;3;4;2;28.0000;2.00000;31.0667;50.0000;
2005;3;4;3;37.0000;2.00000;40.0667;34.0000;
2005;3;4;4;37.0000;3.00000;41.6000;36.0000;
2005;3;4;5;28.0000;2.00000;31.0667;43.0000;
2005;3;4;6;32.0000;3.00000;36.6000;40.0000;
2005;3;4;7;43.0000;5.00000;50.6667;28.0000;
2005;3;4;8;60.0000;24.0000;96.8000;12.0000;
2005;3;4;9;55.0000;28.0000;97.9333;14.0000;
2005;3;4;10;32.0000;9.00000;45.8000;37.0000;
2005;3;4;11;46.0000;17.0000;72.0667;39.0000;
2005;3;4;12;67.0000;34.0000;119.133;26.0000;
2005;3;4;13;69.0000;25.0000;107.333;36.0000;
2005;3;4;14;75.0000;19.0000;104.133;50.0000;
2005;3;4;15;73.0000;10.0000;88.3333;67.0000;
2005;3;4;16;75.0000;8.00000;87.2667;75.0000;
2005;3;4;17;89.0000;8.00000;101.267;66.0000;
2005;3;4;18;108.000;9.00000;121.800;40.0000;
2005;3;4;19;140.000;48.0000;213.600;8.00000;
2005;3;4;20;144.000;141.000;360.200;8.00000;
2005;3;4;21;129.000;123.000;317.600;7.00000;
2005;3;4;22;113.000;50.0000;189.667;7.00000;
2005;3;4;23;94.0000;14.0000;115.467;11.0000;
2005;3;4;24;75.0000;9.00000;88.8000;25.0000;
2005;3;5;1;38.0000;2.00000;41.0667;62.0000;
2005;3;5;2;47.0000;2.00000;50.0667;48.0000;
2005;3;5;3;59.0000;5.00000;66.6667;28.0000;
2005;3;5;4;53.0000;5.00000;60.6667;26.0000;
2005;3;5;5;57.0000;7.00000;67.7333;18.0000;
2005;3;5;6;58.0000;7.00000;68.7333;16.0000;
2005;3;5;7;53.0000;5.00000;60.6667;26.0000;
2005;3;5;8;74.0000;22.0000;107.733;11.0000;
2005;3;5;9;58.0000;13.0000;77.9333;24.0000;
2005;3;5;10;61.0000;12.0000;79.4000;29.0000;
2005;3;5;11;53.0000;8.00000;65.2667;56.0000;
2005;3;5;12;51.0000;6.00000;60.2000;72.0000;
2005;3;5;13;50.0000;5.00000;57.6667;75.0000;
2005;3;5;14;55.0000;4.00000;61.1333;85.0000;
2005;3;5;15;56.0000;4.00000;62.1333;91.0000;
2005;3;5;16;62.0000;4.00000;68.1333;93.0000;
2005;3;5;17;58.0000;3.00000;62.6000;94.0000;
2005;3;5;18;81.0000;5.00000;88.6667;61.0000;
2005;3;5;19;119.000;14.0000;140.467;28.0000;
2005;3;5;20;127.000;20.0000;157.667;18.0000;
2005;3;5;21;96.0000;10.0000;111.333;37.0000;
2005;3;5;22;58.0000;3.00000;62.6000;61.0000;
2005;3;5;23;46.0000;2.00000;49.0667;68.0000;
2005;3;5;24;39.0000;2.00000;42.0667;72.0000;
2005;3;6;1;-999;-999;-999;67.0000;
2005;3;6;2;26.0000;1.00000;27.5333;77.0000;
2005;3;6;3;24.0000;1.00000;25.5333;-999;
2005;3;6;4;22.0000;1.00000;23.5333;80.0000;
2005;3;6;5;23.0000;1.00000;24.5333;77.0000;
2005;3;6;6;22.0000;1.00000;23.5333;76.0000;
2005;3;6;7;25.0000;1.00000;26.5333;73.0000;
2005;3;6;8;25.0000;2.00000;28.0667;71.0000;
2005;3;6;9;26.0000;2.00000;29.0667;64.0000;
2005;3;6;10;30.0000;3.00000;34.6000;66.0000;
2005;3;6;11;40.0000;5.00000;47.6667;67.0000;
2005;3;6;12;40.0000;4.00000;46.1333;73.0000;
2005;3;6;13;37.0000;3.00000;41.6000;92.0000;
2005;3;6;14;37.0000;2.00000;40.0667;102.000;
2005;3;6;15;42.0000;2.00000;45.0667;99.0000;
2005;3;6;16;44.0000;2.00000;47.0667;102.000;
2005;3;6;17;50.0000;2.00000;53.0667;95.0000;
2005;3;6;18;80.0000;4.00000;86.1333;56.0000;
2005;3;6;19;111.000;15.0000;134.000;24.0000;
2005;3;6;20;112.000;18.0000;139.600;27.0000;
2005;3;6;21;55.0000;5.00000;62.6667;59.0000;
2005;3;6;22;37.0000;2.00000;40.0667;62.0000;
2005;3;6;23;44.0000;2.00000;47.0667;55.0000;
2005;3;6;24;33.0000;1.00000;34.5333;71.0000;
2005;3;7;1;32.0000;2.00000;35.0667;70.0000;
2005;3;7;2;34.0000;1.00000;35.5333;61.0000;
2005;3;7;3;25.0000;1.00000;26.5333;71.0000;
2005;3;7;4;21.0000;1.00000;22.5333;72.0000;
2005;3;7;5;20.0000;1.00000;21.5333;75.0000;
2005;3;7;6;21.0000;1.00000;22.5333;74.0000;
2005;3;7;7;28.0000;1.00000;29.5333;66.0000;
2005;3;7;8;35.0000;3.00000;39.6000;61.0000;
2005;3;7;9;38.0000;5.00000;45.6667;56.0000;
2005;3;7;10;38.0000;6.00000;47.2000;58.0000;
2005;3;7;11;32.0000;3.00000;36.6000;78.0000;
2005;3;7;12;27.0000;3.00000;31.6000;87.0000;
2005;3;7;13;32.0000;4.00000;38.1333;87.0000;
2005;3;7;14;34.0000;5.00000;41.6667;90.0000;
2005;3;7;15;40.0000;5.00000;47.6667;84.0000;
2005;3;7;16;43.0000;4.00000;49.1333;83.0000;
2005;3;7;17;51.0000;4.00000;57.1333;69.0000;
2005;3;7;18;70.0000;7.00000;80.7333;49.0000;
2005;3;7;19;113.000;30.0000;159.000;13.0000;
2005;3;7;20;122.000;68.0000;226.267;7.00000;
2005;3;7;21;121.000;88.0000;255.933;10.0000;
